SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,RBIRTH2011,RBIRTH2012,RBIRTH2013,RDEATH2011,RDEATH2012,RDEATH2013,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RNETMIG2011,RNETMIG2012,RNETMIG2013
050,4,8,30,047,Montana,Lake County,28746,28746,28787,29030,29025,29017,41,243,-5,-8,91,352,383,350,48,263,244,273,43,89,139,77,3,15,14,14,-1,131,-160,-88,2,146,-146,-74,-4,8,2,-11,587,587,586,586,584,12.176349517,13.194384635,12.060232246,9.0976702354,8.4058220653,9.4069811516,3.0786792812,4.78856257,2.653251094,0.5188785305,0.482301266,0.4824092898,4.5315391667,-5.512014469,-3.032286965,5.0504176972,-5.029713203,-2.549877675
050,4,8,30,049,Montana,Lewis and Clark County,63395,63395,63586,64242,64878,65338,191,656,636,460,184,755,730,716,174,550,524,554,10,205,206,162,10,39,63,41,170,430,367,217,180,469,430,258,1,-18,0,40,1946,1946,1946,1946,1946,11.812748381,11.307311029,10.99711249,8.6053133899,8.1164807931,8.5089389937,3.2074349908,3.1908302354,2.4881734963,0.6101949495,0.9758364312,0.6297229219,6.7277904684,5.6846344486,3.3329237574,7.3379854179,6.6604708798,3.9626466794
050,4,8,30,051,Montana,Liberty County,2339,2339,2354,2382,2398,2369,15,28,16,-29,5,26,19,22,7,24,19,15,-2,2,0,7,0,-1,-1,-1,18,29,16,-34,18,28,15,-35,-1,-2,1,-1,403,403,403,403,403,10.97972973,7.949790795,9.2301237676,10.135135135,7.949790795,6.2932662052,0.8445945946,0,2.9368575624,-0.422297297,-0.418410042,-0.41955108,12.246621622,6.6945606695,-14.26473673,11.824324324,6.2761506276,-14.68428781
050,4,8,30,053,Montana,Lincoln County,19687,19687,19683,19601,19504,19460,-4,-82,-97,-44,41,169,190,179,32,216,223,231,9,-47,-33,-52,2,7,7,7,-12,-39,-69,-15,-10,-32,-62,-8,-3,-3,-2,16,209,209,209,209,209,8.6040118114,9.7174274389,9.1879683811,10.996843499,11.405191152,11.85709886,-2.392831687,-1.687763713,-2.669130479,0.3563791875,0.3580104846,0.3593060261,-1.985541187,-3.528960491,-0.769941484,-1.629162,-3.170950006,-0.410635458
050,4,8,30,055,Montana,McCone County,1734,1734,1734,1713,1692,1709,0,-21,-21,17,2,13,12,12,1,19,16,13,1,-6,-4,-1,0,0,0,0,0,-18,-17,19,0,-18,-17,19,-1,3,0,-1,19,19,19,19,19,7.5427908326,7.0484581498,7.0567480153,11.024078909,9.3979441997,7.6448103499,-3.481288077,-2.34948605,-0.588062335,0,0,0,-10.44386423,-9.985315712,11.173184358,-10.44386423,-9.985315712,11.173184358
050,4,8,30,057,Montana,Madison County,7691,7691,7685,7693,7745,7712,-6,8,52,-33,12,68,57,62,8,75,77,63,4,-7,-20,-1,0,0,0,0,-7,-1,72,-6,-7,-1,72,-6,-3,16,0,-26,163,163,163,163,163,8.8438028352,7.3843762145,8.0222552889,9.7541943036,9.9753854126,8.1516465032,-0.910391468,-2.591009198,-0.129391214,0,0,0,-0.130055924,9.3276331131,-0.776347286,-0.130055924,9.3276331131,-0.776347286
050,4,8,30,059,Montana,Meagher County,1891,1891,1890,1890,1912,1937,-1,0,22,25,4,25,24,27,11,28,24,22,-7,-3,0,5,0,1,1,1,7,0,21,16,7,1,22,17,-1,2,0,3,174,174,174,174,174,13.227513228,12.624934245,14.029618083,14.814814815,12.624934245,11.43154066,-1.587301587,0,2.5980774227,0.5291005291,0.5260389269,0.5196154845,0,11.046817464,8.3138477527,0.5291005291,11.572856391,8.8334632372
050,4,8,30,061,Montana,Mineral County,4223,4223,4211,4247,4163,4275,-12,36,-84,112,9,45,43,38,16,51,40,35,-7,-6,3,3,0,0,0,0,-4,22,-89,111,-4,22,-89,111,-1,20,2,-2,22,22,22,22,22,10.640813431,10.225921522,9.0068736667,12.059588555,9.5124851367,8.2958046931,-1.418775124,0.7134363853,0.7110689737,0,0,0,5.2021754552,-21.16527943,26.309552027,5.2021754552,-21.16527943,26.309552027
050,4,8,30,063,Montana,Missoula County,109299,109299,109426,110162,111103,111807,127,736,941,704,295,1198,1202,1213,215,772,797,769,80,426,405,444,23,115,122,123,23,229,417,96,46,344,539,219,1,-34,-3,41,3634,3634,3631,3629,3635,10.911343061,10.864800127,10.883316137,7.0313496184,7.2040313651,6.8996455969,3.8799934423,3.6607687614,3.9836705397,1.0474160701,1.102750096,1.1035844063,2.0857241744,3.769235984,0.8613341707,3.1331402445,4.87198608,1.964918577
050,4,8,30,065,Montana,Musselshell County,4538,4538,4550,4739,4674,4629,12,189,-65,-45,12,49,40,38,4,59,50,51,8,-10,-10,-13,0,0,0,0,7,192,-54,-31,7,192,-54,-31,-3,7,-1,-1,52,52,52,52,52,10.550113037,8.4988845214,8.1694077179,12.70319733,10.623605652,10.964205095,-2.153084293,-2.12472113,-2.794797377,0,0,0,41.33921843,-11.4734941,-6.664516823,41.33921843,-11.4734941,-6.664516823
050,4,8,30,067,Montana,Park County,15636,15636,15586,15508,15592,15682,-50,-78,84,90,34,160,132,146,38,138,137,149,-4,22,-5,-3,2,8,9,9,-50,-99,79,75,-48,-91,88,84,2,-9,1,9,108,108,108,108,108,10.291374542,8.4887459807,9.3368293151,8.8763105422,8.8102893891,9.5286819722,1.4150639995,-0.321543408,-0.191852657,0.5145687271,0.578778135,0.5755579715,-6.367787998,5.0803858521,4.796316429,-5.853219271,5.6591639871,5.3718744005
050,4,8,30,069,Montana,Petroleum County,494,494,492,489,509,506,-2,-3,20,-3,1,3,5,6,3,4,1,1,-2,-1,4,5,0,0,0,0,0,-8,17,-1,0,-8,17,-1,0,6,-1,-7,0,0,0,0,0,6.1162079511,10.02004008,11.822660099,8.1549439348,2.004008016,1.9704433498,-2.038735984,8.0160320641,9.8522167488,0,0,0,-16.30988787,34.068136273,-1.97044335,-16.30988787,34.068136273,-1.97044335
050,4,8,30,071,Montana,Phillips County,4253,4253,4267,4208,4130,4179,14,-59,-78,49,14,46,44,43,11,51,52,41,3,-5,-8,2,0,0,0,0,12,-55,-70,58,12,-55,-70,58,-1,1,0,-11,127,127,127,127,127,10.855457227,10.55408971,10.35022265,12.03539823,12.473015112,9.8688169455,-1.179941003,-1.918925402,0.4814057047,0,0,0,-12.97935103,-16.79059727,13.960765435,-12.97935103,-16.79059727,13.960765435
050,4,8,30,073,Montana,Pondera County,6153,6153,6168,6186,6155,6211,15,18,-31,56,21,78,67,66,13,72,59,60,8,6,8,6,0,0,0,0,6,16,-40,56,6,16,-40,56,1,-4,1,-6,645,645,645,645,645,12.627489072,10.858115226,10.674429888,11.656143759,9.5616238554,9.7040271713,0.9713453133,1.2964913702,0.9704027171,0,0,0,2.5902541687,-6.482456851,9.0570920265,2.5902541687,-6.482456851,9.0570920265
050,4,8,30,075,Montana,Powder River County,1743,1743,1729,1753,1760,1748,-14,24,7,-12,2,6,12,8,6,21,24,15,-4,-15,-12,-7,0,0,0,0,-7,29,19,4,-7,29,19,4,-3,10,0,-9,35,35,35,35,35,3.4462952326,6.8317677199,4.5610034208,12.062033314,13.66353544,8.5518814139,-8.615738082,-6.83176772,-3.990877993,0,0,0,16.657093624,10.816965557,2.2805017104,16.657093624,10.816965557,2.2805017104
050,4,8,30,077,Montana,Powell County,7027,7027,7017,7075,7082,6993,-10,58,7,-89,14,56,54,52,27,72,61,71,-13,-16,-7,-19,0,0,0,0,5,74,15,-76,5,74,15,-76,-2,0,-1,6,1523,1523,1559,1551,1526,7.9477717854,7.6287349015,7.3889875666,10.218563724,8.6176449813,10.088809947,-2.270791939,-0.98891008,-2.69982238,0,0,0,10.502412716,2.1190930282,-10.79928952,10.502412716,2.1190930282,-10.79928952
050,4,8,30,079,Montana,Prairie County,1179,1179,1189,1156,1157,1179,10,-33,1,22,5,10,17,12,9,19,15,11,-4,-9,2,1,0,0,0,0,14,-31,0,30,14,-31,0,30,0,7,-1,-9,21,21,21,21,21,8.5287846482,14.699524427,10.273972603,16.204690832,12.970168612,9.4178082192,-7.675906183,1.729355815,0.8561643836,0,0,0,-26.43923241,0,25.684931507,-26.43923241,0,25.684931507
050,4,8,30,081,Montana,Ravalli County,40212,40212,40323,40388,40626,40823,111,65,238,197,100,377,386,379,123,398,395,407,-23,-21,-9,-28,8,42,44,44,128,44,206,148,136,86,250,192,-2,0,-3,33,478,478,478,477,477,9.3419732131,9.5292171723,9.306437157,9.8623483788,9.7514009924,9.9939839654,-0.520375166,-0.22218382,-0.687546808,1.0407503314,1.0862320093,1.080430699,1.090309871,5.0855407707,3.6341759874,2.1310602025,6.17177278,4.7146066864
050,4,8,30,083,Montana,Richland County,9746,9746,9739,10142,10817,11214,-7,403,675,397,24,131,141,163,18,88,101,93,6,43,40,70,1,0,0,1,-11,351,621,352,-10,351,621,353,-3,9,14,-26,34,34,34,34,34,13.178411549,13.454840403,14.797331034,8.8526734068,9.6378644019,8.4426489946,4.3257381419,3.8169760008,6.3546820389,0,0,0.090781172,35.310095066,59.258552412,31.954972539,35.310095066,59.258552412,32.045753711
050,4,8,30,085,Montana,Roosevelt County,10425,10425,10438,10524,10903,11125,13,86,379,222,54,199,229,235,39,111,116,159,15,88,113,76,1,2,2,2,-2,-8,260,133,-1,-6,262,135,-1,4,4,11,186,186,186,186,186,18.986737907,21.374900826,21.336480843,10.590592501,10.82746068,14.436172145,8.396145406,10.547440146,6.900308698,0.1908214865,0.1866803566,0.181587071,-0.763285946,24.268446353,12.075540222,-0.572464459,24.455126709,12.257127293
050,4,8,30,087,Montana,Rosebud County,9233,9235,9270,9370,9405,9329,35,100,35,-76,60,139,175,155,18,75,53,85,42,64,122,70,1,6,6,6,-7,31,-93,-152,-6,37,-87,-146,-1,-1,0,0,65,65,65,65,65,14.91416309,18.641810919,16.547453827,8.0472103004,5.6458055925,9.0744101633,6.8669527897,12.996005326,7.4730436639,0.643776824,0.6391478029,0.6405465998,3.3261802575,-9.906790945,-16.22718053,3.9699570815,-9.267643142,-15.58663393
050,4,8,30,089,Montana,Sanders County,11413,11413,11396,11377,11392,11363,-17,-19,15,-29,26,83,93,99,18,120,117,100,8,-37,-24,-1,2,12,13,13,-27,7,27,-48,-25,19,40,-35,0,-1,-1,7,188,188,188,188,188,7.2893338603,8.1690017129,8.7013843111,10.538795943,10.277131187,8.789277082,-3.249462082,-2.108129474,-0.087892771,1.0538795943,1.1419034652,1.1426060207,0.6147630966,2.3716456586,-4.218852999,1.6686426909,3.5135491238,-3.076246979
050,4,8,30,091,Montana,Sheridan County,3384,3384,3374,3439,3576,3668,-10,65,137,92,6,32,37,44,22,62,45,46,-16,-30,-8,-2,0,0,0,0,7,89,144,95,7,89,144,95,-1,6,1,-1,85,85,85,85,85,9.3938059592,10.548823949,12.147984539,18.200499046,12.829650748,12.700165654,-8.806693087,-2.2808268,-0.552181115,0,0,0,26.126522824,41.054882395,26.228602982,26.126522824,41.054882395,26.228602982
050,4,8,30,093,Montana,Silver Bow County,34200,34200,34233,34380,34468,34523,33,147,88,55,109,396,409,399,122,414,389,407,-13,-18,20,-8,12,55,55,56,34,110,18,-12,46,165,73,44,0,0,-5,19,998,998,998,998,992,11.543002055,11.881245643,11.566726095,12.067683967,11.300255636,11.798640402,-0.524681912,0.580990007,-0.231914308,1.6031947299,1.5977225192,1.6234001536,3.2063894597,0.5228910063,-0.347871461,4.8095841896,2.1206135254,1.2755286921
050,4,8,30,095,Montana,Stillwater County,9117,9117,9111,9163,9196,9318,-6,52,33,122,25,80,81,78,11,92,73,77,14,-12,8,1,0,0,0,0,-17,59,27,118,-17,59,27,118,-3,5,-2,3,112,112,112,112,112,8.7556090621,8.8240100223,8.4260559577,10.068950421,7.9525028596,8.3180295992,-1.313341359,0.8715071627,0.1080263584,0,0,0,6.4572616833,2.9413366741,12.747110295,6.4572616833,2.9413366741,12.747110295
050,4,8,30,097,Montana,Sweet Grass County,3651,3651,3614,3585,3600,3669,-37,-29,15,69,5,26,30,27,14,39,29,27,-9,-13,1,0,0,0,0,0,-28,-17,14,67,-28,-17,14,67,0,1,0,2,45,45,45,45,45,7.223225448,8.3507306889,7.4288072637,10.834838172,8.0723729993,7.4288072637,-3.611612724,0.2783576896,0,0,0,0,-4.722878178,3.8970076548,18.434447654,-4.722878178,3.8970076548,18.434447654
050,4,8,30,099,Montana,Teton County,6073,6073,6078,6073,6051,6065,5,-5,-22,14,14,72,71,80,24,64,55,59,-10,8,16,21,0,1,1,1,17,-13,-40,-13,17,-12,-39,-12,-2,-1,1,5,462,462,462,461,461,11.850876471,11.71230617,13.205678442,10.534112419,9.07291323,9.7391878508,1.3167640523,2.6393929396,3.466490591,0.1645955065,0.1649620587,0.1650709805,-2.139741585,-6.598482349,-2.145922747,-1.975146079,-6.43352029,-1.980851766
050,4,8,30,101,Montana,Toole County,5324,5324,5341,5170,5224,5138,17,-171,54,-86,16,65,47,55,5,47,40,38,11,18,7,17,0,-1,-1,-1,6,-195,49,-95,6,-196,48,-96,0,7,-1,-7,766,766,726,766,763,12.367995433,9.0436790456,10.615711253,8.9430120826,7.6967481239,7.3344914109,3.4249833508,1.3469309217,3.2812198417,-0.190276853,-0.192418703,-0.193012932,-37.1039863,9.4285164518,-18.33622853,-37.29426315,9.2360977487,-18.52924146
050,4,8,30,103,Montana,Treasure County,718,718,718,719,733,700,0,1,14,-33,1,7,5,4,3,9,2,3,-2,-2,3,1,0,0,0,0,2,2,10,-30,2,2,10,-30,0,1,1,-4,0,0,0,0,0,9.7425191371,6.8870523416,5.5826936497,12.526096033,2.7548209366,4.1870202373,-2.783576896,4.132231405,1.3956734124,0,0,0,2.7835768963,13.774104683,-41.87020237,2.7835768963,13.774104683,-41.87020237
050,4,8,30,105,Montana,Valley County,7369,7369,7367,7476,7504,7630,-2,109,28,126,13,81,73,83,11,84,73,63,2,-3,0,20,0,2,2,2,-2,107,26,128,-2,109,28,130,-2,3,0,-24,126,126,126,126,126,10.914235667,9.7463284379,10.968679794,11.318466617,9.7463284379,8.3256244218,-0.404230951,0,2.643055372,0.2694873004,0.2670226969,0.2643055372,14.417570572,3.4712950601,16.915554381,14.687057872,3.738317757,17.179859918
050,4,8,30,107,Montana,Wheatland County,2168,2168,2158,2138,2100,2134,-10,-20,-38,34,3,24,25,23,9,22,23,19,-6,2,2,4,0,0,0,0,-4,-25,-42,32,-4,-25,-42,32,0,3,2,-2,147,147,147,147,147,11.173184358,11.798017933,10.864430798,10.242085661,10.854176498,8.9749645725,0.9310986965,0.9438414346,1.8894662258,0,0,0,-11.63873371,-19.82067013,15.115729806,-11.63873371,-19.82067013,15.115729806
050,4,8,30,109,Montana,Wibaux County,1017,1017,1006,986,1056,1121,-11,-20,70,65,2,8,6,6,1,17,12,9,1,-9,-6,-3,0,0,0,0,-11,-13,76,66,-11,-13,76,66,-1,2,0,2,24,24,24,24,24,8.0321285141,5.8765915769,5.5121727147,17.068273092,11.753183154,8.2682590721,-9.036144578,-5.876591577,-2.756086357,0,0,0,-13.05220884,74.436826641,60.633899862,-13.05220884,74.436826641,60.633899862
050,4,8,30,111,Montana,Yellowstone County,147972,147972,148394,149853,151907,154162,422,1459,2054,2255,488,1981,2025,2004,343,1335,1382,1347,145,646,643,657,7,51,55,54,266,770,1350,1420,273,821,1405,1474,4,-8,6,124,3695,3695,3697,3702,3696,13.284291208,13.42126193,13.095086402,8.9523113393,9.1595970308,8.8019368182,4.331979869,4.2616648993,4.2931495839,0.3419984107,0.3645281018,0.3528616096,5.1635054167,8.9475079533,9.2789534386,5.5055038274,9.3120360551,9.6318150482
040,2,4,31,000,Nebraska,Nebraska,1826341,1826341,1829838,1841749,1855350,1868516,3497,11911,13601,13166,6383,25732,25798,25703,3665,15335,14647,14385,2718,10397,11151,11318,777,2961,3405,3214,102,-1543,-899,-695,879,1418,2506,2519,-100,96,-56,-671,51165,51156,51413,51730,51436,14.016827056,13.955806972,13.804470945,8.353336037,7.9235097572,7.7258419073,5.663491019,6.0322972147,6.0786290377,1.6129265083,1.8419847562,1.7261630789,-0.840508478,-0.486327253,-0.373267996,0.7724180307,1.3556575034,1.3528950827
050,2,4,31,001,Nebraska,Adams County,31364,31364,31337,31215,31391,31610,-27,-122,176,219,99,398,407,404,104,293,276,297,-5,105,131,107,3,9,11,13,-25,-231,40,87,-22,-222,51,100,0,-5,-6,12,1554,1554,1576,1561,1444,12.725412457,13.001948695,12.825193251,9.3682056529,8.8170462895,9.4284217711,3.3572068039,4.1849024055,3.3967714798,0.2877605832,0.3514040188,0.412691862,-7.385854969,1.2778327956,2.7618609228,-7.098094385,1.6292368144,3.1745527849
050,2,4,31,003,Nebraska,Antelope County,6685,6685,6658,6623,6525,6456,-27,-35,-98,-69,20,74,78,78,9,79,65,59,11,-5,13,19,0,0,0,0,-36,-26,-111,-69,-36,-26,-111,-69,-2,-4,0,-19,70,70,70,72,72,11.143739176,11.864922422,12.017564132,11.896694526,9.8874353514,9.0902087667,-0.75295535,1.9774870703,2.9273553655,0,0,0,-3.915367819,-16.88469729,-10.63092212,-3.915367819,-16.88469729,-10.63092212
050,2,4,31,005,Nebraska,Arthur County,460,460,465,467,478,458,5,2,11,-20,2,6,5,5,0,4,1,3,2,2,4,2,0,0,0,0,3,0,7,-18,3,0,7,-18,0,0,0,-4,0,0,0,0,0,12.875536481,10.582010582,10.683760684,8.5836909871,2.1164021164,6.4102564103,4.2918454936,8.4656084656,4.2735042735,0,0,0,0,14.814814815,-38.46153846,0,14.814814815,-38.46153846
050,2,4,31,007,Nebraska,Banner County,690,690,697,735,759,759,7,38,24,0,3,4,7,7,1,4,3,0,2,0,4,7,0,0,0,0,5,5,20,-9,5,5,20,-9,0,33,0,2,0,0,0,0,0,5.5865921788,9.3708165997,9.2226613966,5.5865921788,4.016064257,0,0,5.3547523427,9.2226613966,0,0,0,6.9832402235,26.773761714,-11.85770751,6.9832402235,26.773761714,-11.85770751
050,2,4,31,009,Nebraska,Blaine County,478,478,472,495,514,482,-6,23,19,-32,0,8,5,6,0,5,3,3,0,3,2,3,0,0,0,0,-4,8,16,-29,-4,8,16,-29,-2,12,1,-6,0,0,0,0,0,16.546018614,9.910802775,12.048192771,10.341261634,5.946481665,6.0240963855,6.2047569804,3.96432111,6.0240963855,0,0,0,16.546018614,31.71456888,-58.23293173,16.546018614,31.71456888,-58.23293173
050,2,4,31,011,Nebraska,Boone County,5505,5505,5498,5387,5420,5388,-7,-111,33,-32,12,58,59,62,7,71,53,67,5,-13,6,-5,1,5,5,5,-12,-104,22,-34,-11,-99,27,-29,-1,1,0,2,95,95,95,107,105,10.656867249,10.918848894,11.472982976,13.045475425,9.8084574813,12.398223538,-2.388608176,1.110391413,-0.925240563,0.9186954525,0.9253261775,0.9252405625,-19.10886541,4.0714351809,-6.291635825,-18.19016996,4.9967613584,-5.366395263
050,2,4,31,013,Nebraska,Box Butte County,11308,11308,11294,11300,11312,11305,-14,6,12,-7,41,141,141,139,18,124,97,100,23,17,44,39,1,-1,-1,-1,-40,-15,-31,-32,-39,-16,-32,-33,2,5,0,-13,186,186,186,183,191,12.481189696,12.471254201,12.291639033,10.976365407,8.5795153016,8.8429057788,1.5048242896,3.8917388997,3.4487332537,-0.088519076,-0.088448611,-0.088429058,-1.327786138,-2.741906952,-2.829729849,-1.416305214,-2.830355563,-2.918158907
050,2,4,31,015,Nebraska,Boyd County,2099,2099,2100,2083,2058,2032,1,-17,-25,-26,2,21,23,26,6,29,22,22,-4,-8,1,4,0,0,0,0,6,-14,-25,-29,6,-14,-25,-29,-1,5,-1,-1,27,27,27,29,26,10.040640689,11.108427916,12.71393643,13.865646665,10.625452789,10.75794621,-3.825005977,0.4829751268,1.95599022,0,0,0,-6.693760459,-12.07437817,-14.1809291,-6.693760459,-12.07437817,-14.1809291
050,2,4,31,017,Nebraska,Brown County,3145,3143,3144,3076,3016,2926,1,-68,-60,-90,5,29,26,24,10,37,39,34,-5,-8,-13,-10,0,0,0,0,6,-67,-46,-62,6,-67,-46,-62,0,7,-1,-18,40,40,40,38,30,9.3247588424,8.5357846356,8.0780881858,11.897106109,12.803676953,11.443958263,-2.572347267,-4.267892318,-3.365870077,0,0,0,-21.54340836,-15.10177282,-20.86839448,-21.54340836,-15.10177282,-20.86839448
050,2,4,31,019,Nebraska,Buffalo County,46102,46102,46174,46816,47574,47893,72,642,758,319,161,667,667,666,67,344,321,336,94,323,346,330,22,91,93,93,-44,234,316,-100,-22,325,409,-7,0,-6,3,-4,2225,2225,2262,2307,2220,14.345628562,14.132853056,13.95246525,7.3986450156,6.8015679627,7.0390815675,6.9469835466,7.3312850938,6.9133836823,1.9571996989,1.9705477275,1.9483172196,5.0327992257,6.6956245365,-2.094964752,6.9899989246,8.666172264,-0.146647533
050,2,4,31,021,Nebraska,Burt County,6858,6858,6838,6780,6661,6574,-20,-58,-119,-87,15,58,77,74,32,92,95,104,-17,-34,-18,-30,0,1,1,1,-3,-24,-104,-65,-3,-23,-103,-64,0,-1,2,7,122,122,122,128,128,8.5181377588,11.457480842,11.182470722,13.511528859,14.135852987,15.715904798,-4.9933911,-2.678372145,-4.533434076,0.1468644441,0.1487984525,0.1511144692,-3.524746659,-15.47503906,-9.822440499,-3.377882215,-15.32624061,-9.671326029
050,2,4,31,023,Nebraska,Butler County,8395,8395,8373,8300,8298,8312,-22,-73,-2,14,16,91,92,92,39,97,86,86,-23,-6,6,6,0,1,1,1,2,-86,-9,5,2,-85,-8,6,-1,18,0,2,173,173,173,166,173,10.915851976,11.085672973,11.077664058,11.63557848,10.362694301,10.355207706,-0.719726504,0.7229786721,0.7224563516,0.1199544173,0.1204964454,0.1204093919,-10.31607989,-1.084468008,0.6020469597,-10.19612547,-0.963971563,0.7224563516
050,2,4,31,025,Nebraska,Cass County,25241,25241,25245,25237,25148,25357,4,-8,-89,209,62,314,270,279,94,247,189,208,-32,67,81,71,2,7,7,7,38,-77,-178,125,40,-70,-171,132,-4,-5,1,6,297,297,297,298,282,12.440077651,10.717475439,11.048411048,9.785666178,7.5022328074,8.2368082368,2.6544114734,3.2152426317,2.8116028116,0.2773265718,0.2778604743,0.2772002772,-3.05059229,-7.065594919,4.95000495,-2.773265718,-6.787734445,5.2272052272
050,2,4,31,027,Nebraska,Cedar County,8852,8852,8827,8782,8774,8711,-25,-45,-8,-63,36,99,104,109,37,105,91,98,-1,-6,13,11,0,2,2,2,-24,-51,-23,-73,-24,-49,-21,-71,0,10,0,-3,144,144,144,143,155,11.244250099,11.847801321,12.467829568,11.925719802,10.366826156,11.209608236,-0.681469703,1.4809751652,1.2582213326,0.2271565677,0.2278423331,0.228767515,-5.792492475,-2.620186831,-8.350014298,-5.565335908,-2.392344498,-8.121246783
050,2,4,31,029,Nebraska,Chase County,3966,3966,3963,3997,4041,4000,-3,34,44,-41,13,52,42,49,20,49,34,47,-7,3,8,2,0,-1,-1,-1,5,32,37,-41,5,31,36,-42,-1,0,0,-1,66,66,66,69,70,13.065326633,10.450360786,12.187538863,12.311557789,8.4598158746,11.690088297,0.7537688442,1.9905449117,0.4974505659,-0.251256281,-0.248818114,-0.248725283,8.040201005,9.2062702165,-10.1977366,7.7889447236,8.9574521025,-10.44646188
050,2,4,31,031,Nebraska,Cherry County,5713,5713,5718,5745,5743,5788,5,27,-2,45,17,71,66,72,24,57,49,56,-7,14,17,16,0,0,0,0,14,17,-19,26,14,17,-19,26,-2,-4,0,3,57,57,57,61,57,12.387682108,11.490250696,12.488075622,9.9450405653,8.5306406685,9.7129477062,2.4426415424,2.9596100279,2.7751279161,0,0,0,2.96606473,-3.307799443,4.5095828636,2.96606473,-3.307799443,4.5095828636
050,2,4,31,033,Nebraska,Cheyenne County,9998,9998,9961,9960,10065,10091,-37,-1,105,26,23,131,114,122,37,93,73,64,-14,38,41,58,2,12,12,12,-26,-57,52,-27,-24,-45,64,-15,1,6,0,-17,102,102,102,106,103,13.151950203,11.38576779,12.105576503,9.3368806787,7.290886392,6.3504663624,3.8150695246,4.0948813983,5.7551101409,1.2047587972,1.1985018727,1.1907124429,-5.722604287,5.1935081149,-2.679102997,-4.51784549,6.3920099875,-1.488390554
050,2,4,31,035,Nebraska,Clay County,6542,6542,6542,6481,6416,6392,0,-61,-65,-24,17,77,72,78,25,75,63,75,-8,2,9,3,0,1,0,0,9,-61,-75,-16,9,-60,-75,-16,-1,-3,1,-11,96,96,96,98,87,11.825232281,11.165387299,12.17988757,11.518083391,9.769713887,11.711430356,0.3071488904,1.3956734124,0.4684572142,0.1535744452,0,0,-9.368041158,-11.63061177,-2.498438476,-9.214466713,-11.63061177,-2.498438476
050,2,4,31,037,Nebraska,Colfax County,10515,10515,10543,10579,10550,10425,28,36,-29,-125,44,182,165,167,7,71,87,74,37,111,78,93,10,21,22,22,-15,-107,-129,-226,-5,-86,-107,-204,-4,11,0,-14,108,108,108,109,94,17.233216551,15.618344455,15.923718713,6.7228482151,8.2351270765,7.0560190703,10.510368336,7.383217379,8.8676996424,1.9884480636,2.0824459274,2.0977353993,-10.13161632,-12.21070567,-21.54946365,-8.143168261,-10.12825974,-19.45172825
050,2,4,31,039,Nebraska,Cuming County,9139,9139,9141,9126,9081,8996,2,-15,-45,-85,19,102,113,101,13,100,98,84,6,2,15,17,1,9,8,8,-3,-24,-69,-89,-2,-15,-61,-81,-2,-2,1,-21,130,130,130,138,131,11.167679422,12.412808261,11.174420534,10.948705316,10.76509035,9.2935774741,0.2189741063,1.6477179107,1.8808430602,0.9853834784,0.8787828857,0.8851026166,-2.627689276,-7.579502389,-9.84676661,-1.642305797,-6.700719503,-8.961663993
050,2,4,31,041,Nebraska,Custer County,10939,10943,10909,10879,10782,10792,-34,-30,-97,10,27,105,120,125,39,144,137,121,-12,-39,-17,4,0,2,2,2,-22,-5,-79,1,-22,-3,-77,3,0,12,-3,3,128,128,128,128,127,9.6383330274,11.079820876,11.58802262,13.218285295,12.649462167,11.217205896,-3.579952267,-1.569641291,0.3708167238,0.1835872958,0.1846636813,0.1854083619,-0.458968239,-7.29421541,0.092704181,-0.275380944,-7.109551729,0.2781125429
